category,sale_date,daily_qty,rolling_30day_avg
"Office Supplies",2013-06-10,121,82.73
"Office Supplies",2013-06-11,160,87.30
"Office Supplies",2013-06-12,112,89.70
"Office Supplies",2013-06-13,249,95.27
"Office Supplies",2013-06-14,132,95.60
"Office Supplies",2013-06-15,80,94.47
"Office Supplies",2013-06-16,10,92.17
"Office Supplies",2013-06-17,148,94.83
"Office Supplies",2013-06-18,157,99.67
"Office Supplies",2013-06-19,53,99.60
"Office Supplies",2013-06-20,102,100.87
"Office Supplies",2013-06-21,149,103.67
"Office Supplies",2013-06-22,69,103.77
"Office Supplies",2013-06-23,10,99.13
"Office Supplies",2013-06-24,186,103.87
"Office Supplies",2013-06-25,171,109.07
"Office Supplies",2013-06-26,114,109.83
"Office Supplies",2013-06-27,144,111.17
"Office Supplies",2013-06-28,150,112.63
"Office Supplies",2013-06-29,64,111.87
"Office Supplies",2013-06-30,19,108.63
"Office Supplies",2013-07-01,84,108.07
"Office Supplies",2013-07-02,71,109.33
"Office Supplies",2013-07-03,83,108.13
"Office Supplies",2013-07-04,56,106.03
"Office Supplies",2013-07-05,39,103.00
"Office Supplies",2013-07-06,56,101.90
"Office Supplies",2013-07-07,7,95.57
"Office Supplies",2013-07-08,101,96.87
"Office Supplies",2013-07-09,107,100.13
"Office Supplies",2013-07-10,63,98.20
"Office Supplies",2013-07-11,46,94.40
"Office Supplies",2013-07-12,75,93.17
"Office Supplies",2013-07-13,34,86.00
"Office Supplies",2013-07-14,18,82.20
"Office Supplies",2013-07-15,87,82.43
"Office Supplies",2013-07-16,73,84.53
"Office Supplies",2013-07-17,75,82.10
"Office Supplies",2013-07-18,78,79.47
"Office Supplies",2013-07-19,76,80.23
"Office Supplies",2013-07-20,75,79.33
"Office Supplies",2013-07-22,111,78.07
"Office Supplies",2013-07-23,115,79.60
"Office Supplies",2013-07-24,76,81.80
"Office Supplies",2013-07-25,54,77.40
"Office Supplies",2013-07-26,56,73.57
"Office Supplies",2013-07-27,16,70.30
"Office Supplies",2013-07-28,7,65.73
"Office Supplies",2013-07-29,73,63.17
"Office Supplies",2013-07-30,71,63.40
"Office Supplies",2013-07-31,43,64.20
"Office Supplies",2013-08-01,91,64.43
"Office Supplies",2013-08-02,94,65.20
"Office Supplies",2013-08-03,36,63.63
"Office Supplies",2013-08-04,15,62.27
"Office Supplies",2013-08-05,116,64.83
"Office Supplies",2013-08-06,101,66.33
"Office Supplies",2013-08-07,177,72.00
"Office Supplies",2013-08-08,98,71.90
"Office Supplies",2013-08-09,94,71.47
"Office Supplies",2013-08-10,65,71.53
"Office Supplies",2013-08-11,22,70.73
"Office Supplies",2013-08-12,141,72.93
"Office Supplies",2013-08-13,136,76.33
"Office Supplies",2013-08-14,154,80.87
"Office Supplies",2013-08-15,105,81.47
"Office Supplies",2013-08-16,192,85.43
"Office Supplies",2013-08-17,51,84.63
"Office Supplies",2013-08-18,6,82.23
"Office Supplies",2013-08-19,153,84.80
"Office Supplies",2013-08-20,123,86.40
"Office Supplies",2013-08-21,94,85.83
"Office Supplies",2013-08-22,133,86.43
"Office Supplies",2013-08-23,126,88.10
"Office Supplies",2013-08-24,126,90.50
"Office Supplies",2013-08-25,15,89.13
"Office Supplies",2013-08-26,44,90.07
"Office Supplies",2013-08-27,125,94.00
"Office Supplies",2013-08-28,150,96.57
"Office Supplies",2013-08-29,155,99.37
"Office Supplies",2013-08-30,124,102.07
"Office Supplies",2013-08-31,83,101.80
"Office Supplies",2013-09-01,11,99.03
"Office Supplies",2013-09-02,116,101.70
"Office Supplies",2013-09-03,176,107.07
"Office Supplies",2013-09-04,118,107.13
"Office Supplies",2013-09-05,212,110.83
"Office Supplies",2013-09-06,211,111.97
"Office Supplies",2013-09-07,38,109.97
"Office Supplies",2013-09-08,4,106.97
"Office Supplies",2013-09-09,145,109.63
"Office Supplies",2013-09-10,153,114.00
"Office Supplies",2013-09-11,98,112.57
"Office Supplies",2013-09-12,145,112.87
"Office Supplies",2013-09-13,162,113.13
"Office Supplies",2013-09-14,64,111.77
"Office Supplies",2013-09-15,13,105.80
"Office Supplies",2013-09-16,186,110.30
"Office Supplies",2013-09-17,120,114.10
"Office Supplies",2013-09-18,82,111.73
"Office Supplies",2013-09-19,153,112.73
"Office Supplies",2013-09-20,250,117.93
"Office Supplies",2013-09-21,140,118.17
"Office Supplies",2013-09-22,6,114.17
"Office Supplies",2013-09-23,138,114.57
"Office Supplies",2013-09-24,147,118.97
"Office Supplies",2013-09-25,198,124.10
"Office Supplies",2013-09-26,169,125.57
"Office Supplies",2013-09-27,160,125.90
"Office Supplies",2013-09-28,41,122.10
"Office Supplies",2013-09-29,8,118.23
"Office Supplies",2013-09-30,126,119.67
"Office Supplies",2013-10-01,49,120.93
"Office Supplies",2013-10-02,67,119.30
"Office Supplies",2013-10-03,138,118.03
"Office Supplies",2013-10-04,99,117.40
"Office Supplies",2013-10-05,19,110.97
"Office Supplies",2013-10-06,3,104.03
"Office Supplies",2013-10-07,92,105.83
"Office Supplies",2013-10-08,61,107.73
"Office Supplies",2013-10-09,48,104.50
"Office Supplies",2013-10-10,85,102.23
"Office Supplies",2013-10-11,49,100.60
"Office Supplies",2013-10-12,46,97.30
"Office Supplies",2013-10-14,136,96.43
"Office Supplies",2013-10-15,155,99.47
"Office Supplies",2013-10-16,135,103.53
"Office Supplies",2013-10-17,38,98.60
"Office Supplies",2013-10-18,108,98.20
"Office Supplies",2013-10-19,17,96.03
"Office Supplies",2013-10-20,4,91.07
"Office Supplies",2013-10-21,84,85.53
"Office Supplies",2013-10-22,146,85.73
"Office Supplies",2013-10-23,91,88.57
"Office Supplies",2013-10-24,56,85.83
"Office Supplies",2013-10-25,70,83.27
"Office Supplies",2013-10-26,8,76.93
"Office Supplies",2013-10-27,2,71.37
"Office Supplies",2013-10-28,76,68.57
"Office Supplies",2013-10-29,121,71.23
"Office Supplies",2013-10-30,109,74.60
"Office Supplies",2013-10-31,102,73.80
"Office Supplies",2013-11-01,176,78.03
"Office Supplies",2013-11-02,48,77.40
"Office Supplies",2013-11-04,116,76.67
"Office Supplies",2013-11-05,140,78.03
"Office Supplies",2013-11-06,181,83.43
"Office Supplies",2013-11-07,85,86.17
"Office Supplies",2013-11-08,119,87.07
"Office Supplies",2013-11-09,108,88.63
"Office Supplies",2013-11-11,215,94.20
"Office Supplies",2013-11-12,133,95.80
"Office Supplies",2013-11-13,157,99.40
"Office Supplies",2013-11-14,135,102.37
"Office Supplies",2013-11-15,172,103.57
"Office Supplies",2013-11-16,41,99.77
"Office Supplies",2013-11-17,17,95.83
"Office Supplies",2013-11-18,142,99.30
"Office Supplies",2013-11-19,179,101.67
"Office Supplies",2013-11-20,126,105.30
"Office Supplies",2013-11-21,133,109.60
"Office Supplies",2013-11-22,160,112.13
"Office Supplies",2013-11-23,77,109.83
"Office Supplies",2013-11-24,37,108.03
"Office Supplies",2013-11-25,137,110.73
"Office Supplies",2013-11-26,110,112.07
"Office Supplies",2013-11-27,90,114.80
"Office Supplies",2013-11-28,155,119.90
"Office Supplies",2013-11-29,80,120.03
"Office Supplies",2013-11-30,73,118.43
"Office Supplies",2013-12-01,22,115.53
"Office Supplies",2013-12-02,124,116.27
"Office Supplies",2013-12-03,124,114.53
"Office Supplies",2013-12-04,160,118.27
"Office Supplies",2013-12-05,93,117.50
"Office Supplies",2013-12-06,189,119.13
"Office Supplies",2013-12-07,152,118.17
"Office Supplies",2013-12-08,7,115.57
"Office Supplies",2013-12-09,150,116.60
"Office Supplies",2013-12-10,123,117.10
"Office Supplies",2013-12-11,181,115.97
"Office Supplies",2013-12-12,149,116.50
"Office Supplies",2013-12-13,94,114.40
"Office Supplies",2013-12-14,19,110.53
"Office Supplies",2013-12-15,23,105.57
"Office Supplies",2013-12-16,125,108.37
"Office Supplies",2013-12-17,110,111.47
"Office Supplies",2013-12-18,167,112.30
"Office Supplies",2013-12-19,202,113.07
"Office Supplies",2013-12-20,159,114.17
"Office Supplies",2013-12-21,34,110.87
"Office Supplies",2013-12-22,22,106.27
"Office Supplies",2013-12-23,122,107.77
"Office Supplies",2013-12-24,124,110.67
"Office Supplies",2013-12-25,130,110.43
"Office Supplies",2013-12-26,139,111.40
"Office Supplies",2013-12-27,99,111.70
"Office Supplies",2013-12-28,71,108.90
"Office Supplies",2013-12-29,6,106.43
"Office Supplies",2013-12-30,122,108.07
"Office Supplies",2013-12-31,119,111.30
"Office Supplies",2014-01-01,61,109.20
"Office Supplies",2014-01-02,76,107.60
"Office Supplies",2014-01-03,123,106.37
"Office Supplies",2014-01-04,45,104.77
"Office Supplies",2014-01-05,19,99.10
"Office Supplies",2014-01-06,81,96.73
"Office Supplies",2014-01-07,40,97.83
"Office Supplies",2014-01-08,63,94.93
"Office Supplies",2014-01-09,70,93.17
"Office Supplies",2014-01-10,44,88.60
"Office Supplies",2014-01-11,23,84.40
"Office Supplies",2014-01-12,4,81.40
"Office Supplies",2014-01-13,78,83.37
"Office Supplies",2014-01-14,75,85.10
"Office Supplies",2014-01-15,76,83.47
"Office Supplies",2014-01-16,91,82.83
"Office Supplies",2014-01-17,59,79.23
"Office Supplies",2014-01-18,53,74.27
"Office Supplies",2014-01-19,4,69.10
"Office Supplies",2014-01-20,86,70.83
"Office Supplies",2014-01-21,64,72.23
"Office Supplies",2014-01-22,146,73.03
"Office Supplies",2014-01-23,49,70.53
"Office Supplies",2014-01-24,74,68.67
"Office Supplies",2014-01-25,33,65.13
"Office Supplies",2014-01-26,16,62.37
"Office Supplies",2014-01-27,69,62.30
"Office Supplies",2014-01-28,73,64.53
"Office Supplies",2014-01-29,67,62.70
"Office Supplies",2014-01-30,71,61.10
"Office Supplies",2014-01-31,90,62.07
"Office Supplies",2014-02-01,23,60.30
"Office Supplies",2014-02-03,50,57.87
"Office Supplies",2014-02-04,66,58.57
"Office Supplies",2014-02-05,50,59.60
"Office Supplies",2014-02-06,74,59.37
"Office Supplies",2014-02-07,92,61.10
"Office Supplies",2014-02-08,8,59.27
"Office Supplies",2014-02-09,1,56.97
"Office Supplies",2014-02-10,80,58.17
"Office Supplies",2014-02-11,78,60.00
"Office Supplies",2014-02-12,46,61.40
"Office Supplies",2014-02-13,40,60.13
"Office Supplies",2014-02-14,81,60.33
"Office Supplies",2014-02-15,37,59.03
"Office Supplies",2014-02-16,7,56.23
"Office Supplies",2014-02-17,88,57.20
"Office Supplies",2014-02-18,56,57.30
"Office Supplies",2014-02-19,42,58.57
"Office Supplies",2014-02-20,42,57.10
"Office Supplies",2014-02-21,62,57.03
"Office Supplies",2014-02-22,41,53.53
"Office Supplies",2014-02-23,18,52.50
"Office Supplies",2014-02-24,71,52.40
"Office Supplies",2014-02-25,45,52.80
"Office Supplies",2014-02-26,43,53.70
"Office Supplies",2014-02-27,54,53.20
"Office Supplies",2014-02-28,127,55.00
"Office Supplies",2014-03-01,25,53.60
"Office Supplies",2014-03-02,20,51.90
"Office Supplies",2014-03-03,108,52.50
"Office Supplies",2014-03-04,104,55.20
"Office Supplies",2014-03-05,66,55.73
"Office Supplies",2014-03-06,101,56.90
"Office Supplies",2014-03-07,93,58.33
"Office Supplies",2014-03-08,33,56.97
"Office Supplies",2014-03-09,18,54.50
"Office Supplies",2014-03-10,91,57.27
"Office Supplies",2014-03-11,59,59.20
"Office Supplies",2014-03-12,100,59.87
"Office Supplies",2014-03-13,58,59.20
"Office Supplies",2014-03-14,116,61.53
"Office Supplies",2014-03-15,48,61.80
"Office Supplies",2014-03-16,5,59.27
"Office Supplies",2014-03-17,104,61.50
"Office Supplies",2014-03-18,135,65.77
"Office Supplies",2014-03-19,125,67.00
"Office Supplies",2014-03-20,133,69.57
"Office Supplies",2014-03-21,94,71.30
"Office Supplies",2014-03-22,67,72.13
"Office Supplies",2014-03-23,5,70.23
"Office Supplies",2014-03-24,76,71.40
"Office Supplies",2014-03-25,81,73.50
"Office Supplies",2014-03-26,70,73.47
"Office Supplies",2014-03-27,103,75.40
"Office Supplies",2014-03-28,99,77.27
"Office Supplies",2014-03-29,30,76.47
"Office Supplies",2014-03-30,12,72.63
"Office Supplies",2014-03-31,119,75.77
"Office Supplies",2014-04-01,129,79.40
"Office Supplies",2014-04-02,151,80.83
"Office Supplies",2014-04-03,72,79.77
"Office Supplies",2014-04-04,56,79.43
"Office Supplies",2014-04-05,20,76.73
"Office Supplies",2014-04-06,19,74.27
"Office Supplies",2014-04-07,105,76.67
"Office Supplies",2014-04-08,43,77.50
"Office Supplies",2014-04-09,114,78.27
"Office Supplies",2014-04-10,85,79.13
"Office Supplies",2014-04-11,74,78.27
"Office Supplies",2014-04-12,44,77.80
"Office Supplies",2014-04-13,15,74.43
"Office Supplies",2014-04-14,86,75.70
"Office Supplies",2014-04-15,102,78.93
"Office Supplies",2014-04-16,110,79.13
"Office Supplies",2014-04-17,130,78.97
"Office Supplies",2014-04-18,102,78.20
"Office Supplies",2014-04-19,32,74.83
"Office Supplies",2014-04-21,95,74.87
"Office Supplies",2014-04-22,82,75.37
"Office Supplies",2014-04-23,58,77.13
"Office Supplies",2014-04-24,77,77.17
"Office Supplies",2014-04-25,71,76.83
"Office Supplies",2014-04-26,61,76.53
"Office Supplies",2014-04-27,25,73.93
"Office Supplies",2014-04-28,78,73.23
"Office Supplies",2014-04-29,43,73.67
"Office Supplies",2014-04-30,125,77.43
"Office Supplies",2014-05-01,92,76.53
"Office Supplies",2014-05-02,73,74.67
"Office Supplies",2014-05-03,52,71.37
"Office Supplies",2014-05-04,45,70.47
"Office Supplies",2014-05-05,94,71.73
"Office Supplies",2014-05-06,88,74.00
"Office Supplies",2014-05-07,190,79.70
"Office Supplies",2014-05-08,134,80.67
"Office Supplies",2014-05-09,121,83.27
"Office Supplies",2014-05-10,62,81.53
"Office Supplies",2014-05-11,14,79.17
"Office Supplies",2014-05-12,83,79.47
"Office Supplies",2014-05-13,92,81.07
"Office Supplies",2014-05-14,107,84.13
"Office Supplies",2014-05-15,163,86.70
"Office Supplies",2014-05-16,81,86.00
"Office Supplies",2014-05-17,25,83.17
"Office Supplies",2014-05-18,5,79.00
"Office Supplies",2014-05-19,155,80.77
"Office Supplies",2014-05-20,108,83.30
"Office Supplies",2014-05-21,130,84.47
"Office Supplies",2014-05-22,71,84.10
"Office Supplies",2014-05-23,103,85.60
"Office Supplies",2014-05-24,44,84.50
"Office Supplies",2014-05-25,15,82.63
"Office Supplies",2014-05-26,101,83.97
"Office Supplies",2014-05-27,89,86.10
"Office Supplies",2014-05-28,83,86.27
"Office Supplies",2014-05-29,113,88.60
"Office Supplies",2014-05-30,88,87.37
"Office Supplies",2014-05-31,50,85.97
"Office Supplies",2014-06-01,6,83.73
"Office Supplies",2014-06-02,117,85.90
"Office Supplies",2014-06-03,192,90.80
"Office Supplies",2014-06-04,158,92.93
"Office Supplies",2014-06-05,165,95.50
"Office Supplies",2014-06-06,122,93.23
"Office Supplies",2014-06-07,33,89.87
"Office Supplies",2014-06-08,36,87.03
"Office Supplies",2014-06-09,175,90.80
"Office Supplies",2014-06-10,139,94.97
"Office Supplies",2014-06-11,182,98.27
"Office Supplies",2014-06-12,165,100.70
"Office Supplies",2014-06-13,111,100.83
"Office Supplies",2014-06-14,94,98.53
"Office Supplies",2014-06-15,21,96.53
"Office Supplies",2014-06-16,142,100.43
"Office Supplies",2014-06-17,159,105.57
"Office Supplies",2014-06-18,309,110.70
"Office Supplies",2014-06-19,110,110.77
"Office Supplies",2014-06-20,80,109.10
"Office Supplies",2014-06-21,88,109.67
"Office Supplies",2014-06-22,46,107.77
"Office Supplies",2014-06-23,177,112.20
"Office Supplies",2014-06-24,158,116.97
"Office Supplies",2014-06-25,168,119.20
"Office Supplies",2014-06-26,154,121.37
"Office Supplies",2014-06-27,173,124.37
"Office Supplies",2014-06-28,72,123.00
"Office Supplies",2014-06-29,12,120.47
"Office Supplies",2014-06-30,200,125.47
"Office Supplies",2014-07-01,81,127.97
"Office Supplies",2014-07-02,63,126.17
"Office Supplies",2014-07-03,120,123.77
"Office Supplies",2014-07-04,83,121.27
"Office Supplies",2014-07-05,50,117.43
"Office Supplies",2014-07-06,29,114.33
"Office Supplies",2014-07-07,47,114.80
"Office Supplies",2014-07-08,59,115.57
"Office Supplies",2014-07-09,114,113.53
"Office Supplies",2014-07-10,133,113.33
"Office Supplies",2014-07-11,97,110.50
"Office Supplies",2014-07-12,48,106.60
"Office Supplies",2014-07-13,5,103.07
"Office Supplies",2014-07-14,98,103.20
"Office Supplies",2014-07-15,67,104.73
"Office Supplies",2014-07-16,87,102.90
"Office Supplies",2014-07-17,63,99.70
"Office Supplies",2014-07-18,36,90.60
"Office Supplies",2014-07-19,33,88.03
"Office Supplies",2014-07-21,97,88.60
"Office Supplies",2014-07-22,129,89.97
"Office Supplies",2014-07-23,52,90.17
"Office Supplies",2014-07-24,130,88.60
"Office Supplies",2014-07-25,64,85.47
"Office Supplies",2014-07-26,64,82.00
"Office Supplies",2014-07-27,17,77.43
"Office Supplies",2014-07-28,81,74.37
"Office Supplies",2014-07-29,44,73.43
"Office Supplies",2014-07-30,74,75.50
"Office Supplies",2014-07-31,77,71.40
"Office Supplies",2014-08-01,120,72.70
"Office Supplies",2014-08-02,121,74.63
"Office Supplies",2014-08-03,20,71.30
"Office Supplies",2014-08-04,153,73.63
"Office Supplies",2014-08-05,131,76.33
"Office Supplies",2014-08-06,125,79.53
"Office Supplies",2014-08-07,152,83.03
"Office Supplies",2014-08-08,168,86.67
"Office Supplies",2014-08-09,90,85.87
"Office Supplies",2014-08-11,141,86.13
"Office Supplies",2014-08-12,200,89.57
"Office Supplies",2014-08-13,194,94.43
"Office Supplies",2014-08-14,179,100.23
"Office Supplies",2014-08-15,109,100.60
"Office Supplies",2014-08-16,122,102.43
"Office Supplies",2014-08-17,7,99.77
"Office Supplies",2014-08-18,191,104.03
"Office Supplies",2014-08-19,182,108.90
"Office Supplies",2014-08-20,150,112.80
"Office Supplies",2014-08-21,110,113.23
"Office Supplies",2014-08-22,183,115.03
"Office Supplies",2014-08-23,34,114.43
"Office Supplies",2014-08-24,18,110.70
"Office Supplies",2014-08-25,124,112.70
"Office Supplies",2014-08-26,155,115.73
"Office Supplies",2014-08-27,122,119.23
"Office Supplies",2014-08-28,169,122.17
"Office Supplies",2014-08-29,135,125.20
"Office Supplies",2014-08-30,62,124.80
"Office Supplies",2014-08-31,12,122.63
"Office Supplies",2014-09-01,162,124.03
"Office Supplies",2014-09-02,103,123.43
"Office Supplies",2014-09-03,223,130.20
"Office Supplies",2014-09-04,138,129.70
"Office Supplies",2014-09-05,232,133.07
"Office Supplies",2014-09-06,103,132.33
"Office Supplies",2014-09-07,2,127.33
"Office Supplies",2014-09-08,201,128.43
"Office Supplies",2014-09-09,150,130.43
"Office Supplies",2014-09-10,145,130.57
"Office Supplies",2014-09-11,173,129.67
"Office Supplies",2014-09-12,186,129.40
"Office Supplies",2014-09-13,62,125.50
"Office Supplies",2014-09-14,13,122.30
"Office Supplies",2014-09-15,132,122.63
"Office Supplies",2014-09-16,185,128.57
"Office Supplies",2014-09-17,149,127.17
"Office Supplies",2014-09-18,169,126.73
"Office Supplies",2014-09-19,155,126.90
"Office Supplies",2014-09-20,97,126.47
"Office Supplies",2014-09-21,26,121.23
"Office Supplies",2014-09-22,112,123.83
"Office Supplies",2014-09-23,216,130.43
"Office Supplies",2014-09-24,97,129.53
"Office Supplies",2014-09-25,260,133.03
"Office Supplies",2014-09-26,252,137.37
"Office Supplies",2014-09-27,89,134.70
"Office Supplies",2014-09-28,42,131.60
"Office Supplies",2014-09-29,129,133.83
"Office Supplies",2014-09-30,133,137.87
"Office Supplies",2014-10-01,115,136.30
"Office Supplies",2014-10-02,172,138.60
"Office Supplies",2014-10-03,161,136.53
"Office Supplies",2014-10-04,75,134.43
"Office Supplies",2014-10-05,23,127.47
"Office Supplies",2014-10-06,123,128.13
"Office Supplies",2014-10-07,138,132.67
"Office Supplies",2014-10-08,100,129.30
"Office Supplies",2014-10-09,78,126.90
"Office Supplies",2014-10-10,101,125.43
"Office Supplies",2014-10-11,34,120.80
"Office Supplies",2014-10-12,26,115.47
"Office Supplies",2014-10-13,168,119.00
"Office Supplies",2014-10-14,135,123.07
"Office Supplies",2014-10-15,76,121.20
"Office Supplies",2014-10-16,152,120.10
"Office Supplies",2014-10-17,191,121.50
"Office Supplies",2014-10-18,33,116.97
"Office Supplies",2014-10-19,27,112.70
"Office Supplies",2014-10-20,161,114.83
"Office Supplies",2014-10-21,157,119.20
"Office Supplies",2014-10-22,225,122.97
"Office Supplies",2014-10-23,139,120.40
"Office Supplies",2014-10-24,144,121.97
"Office Supplies",2014-10-25,56,115.17
"Office Supplies",2014-10-27,104,110.23
"Office Supplies",2014-10-28,142,112.00
"Office Supplies",2014-10-29,140,115.27
"Office Supplies",2014-10-30,134,115.43
"Office Supplies",2014-10-31,154,116.13
"Office Supplies",2014-11-01,28,113.23
"Office Supplies",2014-11-02,18,108.10
"Office Supplies",2014-11-03,187,108.97
"Office Supplies",2014-11-04,140,111.13
"Office Supplies",2014-11-05,157,115.60
"Office Supplies",2014-11-06,178,117.43
"Office Supplies",2014-11-07,232,120.57
"Office Supplies",2014-11-08,90,120.23
"Office Supplies",2014-11-09,8,117.90
"Office Supplies",2014-11-10,171,120.23
"Office Supplies",2014-11-11,122,123.17
"Office Supplies",2014-11-12,234,130.10
"Office Supplies",2014-11-13,244,132.63
"Office Supplies",2014-11-14,211,135.17
"Office Supplies",2014-11-15,74,135.10
"Office Supplies",2014-11-16,18,130.63
"Office Supplies",2014-11-17,216,131.47
"Office Supplies",2014-11-18,288,139.97
"Office Supplies",2014-11-19,228,146.67
"Office Supplies",2014-11-20,272,150.37
"Office Supplies",2014-11-21,216,152.33
"Office Supplies",2014-11-22,116,148.70
"Office Supplies",2014-11-23,30,145.07
"Office Supplies",2014-11-24,125,144.43
"Office Supplies",2014-11-25,257,151.13
"Office Supplies",2014-11-26,195,154.17
"Office Supplies",2014-11-27,230,157.10
"Office Supplies",2014-11-28,233,160.20
"Office Supplies",2014-11-29,93,158.83
"Office Supplies",2014-11-30,45,155.20
"Office Supplies",2014-12-01,154,159.40
"Office Supplies",2014-12-02,248,167.07
"Office Supplies",2014-12-03,229,168.47
"Office Supplies",2014-12-04,171,169.50
"Office Supplies",2014-12-05,156,169.47
"Office Supplies",2014-12-06,115,167.37
"Office Supplies",2014-12-07,4,159.77
"Office Supplies",2014-12-08,100,160.10
"Office Supplies",2014-12-09,176,165.70
"Office Supplies",2014-12-10,256,168.53
"Office Supplies",2014-12-11,140,169.13
"Office Supplies",2014-12-12,158,166.60
"Office Supplies",2014-12-13,142,163.20
"Office Supplies",2014-12-14,21,156.87
"Office Supplies",2014-12-15,184,160.53
"Office Supplies",2014-12-16,161,165.30
"Office Supplies",2014-12-17,126,162.30
"Office Supplies",2014-12-18,140,157.37
"Office Supplies",2014-12-19,245,157.93
"Office Supplies",2014-12-20,50,150.53
"Office Supplies",2014-12-21,17,143.90
"Office Supplies",2014-12-22,90,143.03
"Office Supplies",2014-12-23,214,149.17
"Office Supplies",2014-12-24,176,150.87
"Office Supplies",2014-12-25,147,147.20
"Office Supplies",2014-12-26,206,147.57
"Office Supplies",2014-12-27,124,144.03
"Office Supplies",2014-12-28,39,137.57
"Office Supplies",2014-12-29,262,143.20
"Office Supplies",2014-12-30,165,147.20
"Office Supplies",2014-12-31,129,146.37
Technology,2011-01-02,1,1.00
Technology,2011-01-03,11,6.00
Technology,2011-01-04,8,6.67
Technology,2011-01-06,1,5.25
Technology,2011-01-07,19,8.00
Technology,2011-01-08,7,7.83
Technology,2011-01-09,10,8.14
Technology,2011-01-10,18,9.38
Technology,2011-01-11,12,9.67
Technology,2011-01-12,8,9.50
Technology,2011-01-13,5,9.09
Technology,2011-01-14,15,9.58
Technology,2011-01-15,2,9.00
Technology,2011-01-16,5,8.71
Technology,2011-01-17,14,9.07
Technology,2011-01-19,10,9.13
Technology,2011-01-21,15,9.47
Technology,2011-01-22,3,9.11
Technology,2011-01-24,7,9.00
Technology,2011-01-25,6,8.85
Technology,2011-01-26,9,8.86
Technology,2011-01-27,22,9.45
Technology,2011-01-28,2,9.13
Technology,2011-01-30,3,8.88
Technology,2011-01-31,7,8.80
Technology,2011-02-01,4,8.62
Technology,2011-02-02,34,9.56
Technology,2011-02-03,6,9.43
Technology,2011-02-04,5,9.28
Technology,2011-02-07,12,9.37
Technology,2011-02-08,7,9.57
Technology,2011-02-09,9,9.50
Technology,2011-02-10,22,9.97
Technology,2011-02-11,13,10.37
Technology,2011-02-12,3,9.83
Technology,2011-02-14,17,10.17
Technology,2011-02-15,24,10.63
Technology,2011-02-16,18,10.63
Technology,2011-02-17,3,10.33
Technology,2011-02-18,10,10.40
Technology,2011-02-21,15,10.73
Technology,2011-02-22,12,10.63
Technology,2011-02-23,7,10.80
Technology,2011-02-24,24,11.43
Technology,2011-02-25,13,11.40
Technology,2011-02-26,26,11.93
Technology,2011-02-27,8,11.70
Technology,2011-02-28,7,11.83
Technology,2011-03-01,24,12.40
Technology,2011-03-02,6,12.40
Technology,2011-03-03,35,13.27
Technology,2011-03-04,6,12.73
Technology,2011-03-05,3,12.77
Technology,2011-03-07,11,13.03
Technology,2011-03-08,42,14.20
Technology,2011-03-09,1,14.10
Technology,2011-03-10,9,13.27
Technology,2011-03-11,18,13.67
Technology,2011-03-12,4,13.63
Technology,2011-03-14,15,13.73
Technology,2011-03-15,9,13.80
Technology,2011-03-16,4,13.63
Technology,2011-03-17,5,13.07
Technology,2011-03-18,15,13.13
Technology,2011-03-19,11,13.40
Technology,2011-03-21,28,13.77
Technology,2011-03-22,7,13.20
Technology,2011-03-23,17,13.17
Technology,2011-03-24,2,13.13
Technology,2011-03-25,15,13.30
Technology,2011-03-26,5,12.97
Technology,2011-03-28,16,13.10
Technology,2011-03-29,7,13.10
Technology,2011-03-30,23,13.07
Technology,2011-03-31,5,12.80
Technology,2011-04-01,14,12.40
Technology,2011-04-02,32,13.20
Technology,2011-04-03,7,13.20
Technology,2011-04-04,24,13.20
Technology,2011-04-05,7,13.23
Technology,2011-04-06,10,12.40
Technology,2011-04-07,9,12.50
Technology,2011-04-08,16,12.93
Technology,2011-04-11,39,13.87
Technology,2011-04-12,21,13.17
Technology,2011-04-13,22,13.87
Technology,2011-04-14,13,14.00
Technology,2011-04-15,1,13.43
Technology,2011-04-16,13,13.73
Technology,2011-04-18,28,14.17
Technology,2011-04-19,8,14.13
Technology,2011-04-20,20,14.67
Technology,2011-04-21,16,15.03
Technology,2011-04-22,14,15.00
Technology,2011-04-23,1,14.67
Technology,2011-04-25,22,14.47
Technology,2011-04-26,22,14.97
Technology,2011-04-27,8,14.67
Technology,2011-04-28,12,15.00
Technology,2011-04-29,7,14.73
Technology,2011-04-30,3,14.67
Technology,2011-05-02,18,14.73
Technology,2011-05-03,16,15.03
Technology,2011-05-04,12,14.67
Technology,2011-05-05,6,14.70
Technology,2011-05-06,14,14.70
Technology,2011-05-07,2,13.70
Technology,2011-05-08,8,13.73
Technology,2011-05-09,33,14.03
Technology,2011-05-10,30,14.80
Technology,2011-05-11,5,14.63
Technology,2011-05-12,8,14.60
Technology,2011-05-13,23,14.83
Technology,2011-05-14,2,13.60
Technology,2011-05-15,3,13.00
Technology,2011-05-16,8,12.53
Technology,2011-05-17,15,12.60
Technology,2011-05-18,20,13.23
Technology,2011-05-19,5,12.97
Technology,2011-05-20,2,12.10
Technology,2011-05-21,16,12.37
Technology,2011-05-22,3,11.80
Technology,2011-05-23,33,12.37
Technology,2011-05-24,25,12.73
Technology,2011-05-25,13,13.13
Technology,2011-05-26,10,12.73
Technology,2011-05-27,27,12.90
Technology,2011-05-28,18,13.23
Technology,2011-05-30,32,13.90
